acc,accuracy,average_response_time,avg_rt,background,bidi,block,block_picker,browser_codename,browser_name,browser_version,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_keyboard_response,correct_response,count_backward_mask,count_block_1,count_block_2,count_block_3,count_break,count_correct,count_counter_balance,count_experiment,count_fix,count_forward_mask,count_incorrect,count_instructions_1,count_instructions_2,count_instructions_3,count_instructions_4,count_keyboard_response,count_logger,count_osweb,count_practice_loop,count_prime,count_target,count_trials,date_startdate,date_startdateUTC,date_starttime,datetime,description,disable_garbage_collection,experiment_debug,experiment_parameters,experiment_path,experiment_pilot,experiment_taskname,experiment_taskversion,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,jatosStudyResultId,jatosVersion,keyboard_backend,mouse_backend,num_letters,opensesame_codename,opensesame_version,penwidth,prime,queryParams_batchId,queryParams_fbclid,queryParams_generalMultiple,repeat_cycle,response,response_break,response_instructions_1,response_instructions_2,response_instructions_3,response_instructions_4,response_keyboard_response,response_time,response_time_break,response_time_instructions_1,response_time_instructions_2,response_time_instructions_3,response_time_instructions_4,response_time_keyboard_response,round_decimals,sampler_backend,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,sessionid,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,system_os,target,time_backward_mask,time_block_1,time_block_2,time_block_3,time_break,time_correct,time_counter_balance,time_fix,time_forward_mask,time_incorrect,time_instructions_1,time_instructions_2,time_instructions_3,time_instructions_4,time_keyboard_response,time_logger,time_practice_loop,time_prime,time_target,title,total_correct,total_response_time,total_responses,type,uniform_coordinates,width
90,90,1003,1003,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,f,9,0,0,0,9,9,0,0,9,9,9,0,0,0,0,9,9,0,0,9,9,9,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,8,osweb,1.4.11,1,beetroot,268,,,0,f,,space,space,space,space,f,870,,16537,3790,1621,6736,870,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,beetroot,50663,292,292,292,,47147,279,49946,50597,49414,292,16835,20634,36333,50698,51580,292,50630,50698,ExPsyLing2022_Class1,9,10033,10,fruit_veg,yes,1024
91,91,1012,1012,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,10,0,0,0,10,10,0,0,10,10,10,0,0,0,0,10,10,0,0,10,10,10,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,susqah,268,,,0,f,,space,space,space,space,f,1099,,16537,3790,1621,6736,1099,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,squash,52829,292,292,292,,51581,279,52111,52763,49414,292,16835,20634,36333,52863,53962,292,52796,52863,ExPsyLing2022_Class1,10,11132,11,fruit_veg,yes,1024
92,92,987,987,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,f,11,0,0,0,11,11,0,0,11,11,11,0,0,0,0,11,11,0,0,11,11,11,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,potato,268,,,0,f,,space,space,space,space,f,713,,16537,3790,1621,6736,713,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,potato,55246,292,292,292,,53964,279,54499,55163,49414,292,16835,20634,36333,55279,55997,292,55213,55279,ExPsyLing2022_Class1,11,11845,12,fruit_veg,yes,1024
92,92,963,963,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,12,0,0,0,12,12,0,0,12,12,12,0,0,0,0,12,12,0,0,12,12,12,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,bveear,268,,,0,a,,space,space,space,space,a,672,,16537,3790,1621,6736,672,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,beaver,57246,292,292,292,,55998,279,56527,57180,49414,292,16835,20634,36333,57279,57962,292,57214,57279,ExPsyLing2022_Class1,12,12517,13,animal,yes,1024
93,93,950,950,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,13,0,0,0,13,13,0,0,13,13,13,0,0,0,0,13,13,0,0,13,13,13,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,5,osweb,1.4.11,1,gmoan,268,,,0,f,,space,space,space,space,f,783,,16537,3790,1621,6736,783,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,mango,59229,292,292,292,,57963,279,58495,59162,49414,292,16835,20634,36333,59262,60061,292,59195,59262,ExPsyLing2022_Class1,13,13300,14,fruit_veg,yes,1024
93,93,933,933,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,14,0,0,0,14,14,0,0,14,14,14,0,0,0,0,14,14,0,0,14,14,14,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,8,osweb,1.4.11,1,ooarkang,268,,,0,a,,space,space,space,space,a,691,,16537,3790,1621,6736,691,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,kangaroo,61312,292,292,292,,60062,279,60594,61245,49414,292,16835,20634,36333,61345,62045,292,61279,61345,ExPsyLing2022_Class1,14,13991,15,animal,yes,1024
88,88,918,918,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,0,0,a,15,0,0,0,15,15,0,0,15,15,15,0,0,0,0,15,15,0,0,15,15,15,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,wombat,268,,,0,f,,space,space,space,space,f,695,,16537,3790,1621,6736,695,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,wombat,63328,292,292,292,,62045,279,62578,63246,49414,292,16835,20634,36333,63361,64061,292,63295,63361,ExPsyLing2022_Class1,14,14686,16,animal,yes,1024
88,88,919,919,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,16,0,0,0,16,16,0,0,16,16,16,0,0,0,0,16,16,0,0,16,16,16,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,eperpp,268,,,0,f,,space,space,space,space,f,944,,16537,3790,1621,6736,944,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,pepper,65312,292,292,292,,62045,279,64593,65245,64062,292,16835,20634,36333,65346,66295,292,65278,65346,ExPsyLing2022_Class1,15,15630,17,fruit_veg,yes,1024
89,89,913,913,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,f,17,0,0,0,17,17,0,0,17,17,17,0,0,0,0,17,17,0,0,17,17,17,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,7,osweb,1.4.11,1,rhubarb,268,,,0,f,,space,space,space,space,f,808,,16537,3790,1621,6736,808,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,rhubarb,67528,292,292,292,,66295,279,66810,67461,64062,292,16835,20634,36333,67561,68378,292,67495,67561,ExPsyLing2022_Class1,16,16438,18,fruit_veg,yes,1024
89,89,925,925,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,18,0,0,0,18,18,0,0,18,18,18,0,0,0,0,18,18,0,0,18,18,18,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,5,osweb,1.4.11,1,alagi,268,,,0,f,,space,space,space,space,f,1129,,16537,3790,1621,6736,1129,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,galia,69628,292,292,292,,68378,279,68908,69561,64062,292,16835,20634,36333,69661,70794,292,69594,69661,ExPsyLing2022_Class1,17,17567,19,fruit_veg,yes,1024
90,90,916,916,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,19,0,0,0,19,19,0,0,19,19,19,0,0,0,0,19,19,0,0,19,19,19,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,briatb,268,,,0,a,,space,space,space,space,a,754,,16537,3790,1621,6736,754,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,rabbit,72060,292,292,292,,70795,279,71324,71978,64062,292,16835,20634,36333,72094,72860,292,72028,72094,ExPsyLing2022_Class1,18,18321,20,animal,yes,1024
90,90,908,908,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,20,0,0,0,20,20,0,0,20,20,20,0,0,0,0,20,20,0,0,20,20,20,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,donkey,268,,,0,a,,space,space,space,space,a,755,,16537,3790,1621,6736,755,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,donkey,74110,292,292,292,,72861,279,73392,74044,64062,292,16835,20634,36333,74144,74910,292,74077,74144,ExPsyLing2022_Class1,19,19076,21,animal,yes,1024
91,91,906,906,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,21,0,0,0,21,21,0,0,21,21,21,0,0,0,0,21,21,0,0,21,21,21,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,8,osweb,1.4.11,1,apnleote,268,,,0,a,,space,space,space,space,a,850,,16537,3790,1621,6736,850,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,antelope,76177,292,292,292,,74911,279,75440,76095,64062,292,16835,20634,36333,76210,77060,292,76144,76210,ExPsyLing2022_Class1,20,19926,22,animal,yes,1024
91,91,895,895,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,22,0,0,0,22,22,0,0,22,22,22,0,0,0,0,22,22,0,0,22,22,22,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,6,osweb,1.4.11,1,juaagr,268,,,0,a,,space,space,space,space,a,665,,16537,3790,1621,6736,665,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,jaguar,78310,292,292,292,,77061,279,77590,78243,64062,292,16835,20634,36333,78344,79010,292,78276,78344,ExPsyLing2022_Class1,21,20591,23,animal,yes,1024
92,92,883,883,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,23,0,0,0,23,23,0,0,23,23,23,0,0,0,0,23,23,0,0,23,23,23,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,8,osweb,1.4.11,1,elephant,268,,,0,a,,space,space,space,space,a,612,,16537,3790,1621,6736,612,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,elephant,80276,292,292,292,,79010,279,79541,80195,64062,292,16835,20634,36333,80310,80926,292,80243,80310,ExPsyLing2022_Class1,22,21203,24,animal,yes,1024
92,92,884,884,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,f,24,0,0,0,24,24,0,0,24,24,24,0,0,0,0,24,24,0,0,24,24,24,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,7,osweb,1.4.11,1,parsnip,268,,,0,f,,space,space,space,space,f,904,,16537,3790,1621,6736,904,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,parsnip,82177,292,292,292,,80927,279,81456,82109,64062,292,16835,20634,36333,82225,83142,292,82145,82225,ExPsyLing2022_Class1,23,22107,25,fruit_veg,yes,1024
92,92,879,879,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,f,25,0,0,0,25,25,0,0,25,25,25,0,0,0,0,25,25,0,0,25,25,25,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,4,osweb,1.4.11,1,pmoe,268,,,0,f,,space,space,space,space,f,738,,16537,3790,1621,6736,738,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,pome,84392,292,292,292,,83143,279,83673,84326,64062,292,16835,20634,36333,84426,85175,292,84359,84426,ExPsyLing2022_Class1,24,22845,26,fruit_veg,yes,1024
93,93,871,871,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,semi-scrambled,uniform,1,1,a,26,0,0,0,26,26,0,0,26,26,26,0,0,0,0,26,26,0,0,26,26,26,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,4,osweb,1.4.11,1,loin,268,,,0,a,,space,space,space,space,a,681,,16537,3790,1621,6736,681,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,lion,86442,292,292,292,,85176,279,85706,86361,64062,292,16835,20634,36333,86476,87159,292,86408,86475,ExPsyLing2022_Class1,25,23526,27,animal,yes,1024
93,93,864,864,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,27,0,0,0,27,27,0,0,27,27,27,0,0,0,0,27,27,0,0,27,27,27,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,4,osweb,1.4.11,1,ehar,268,,,0,a,,space,space,space,space,a,672,,16537,3790,1621,6736,672,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,hare,88409,292,292,292,,87159,279,87690,88342,64062,292,16835,20634,36333,88442,89125,292,88375,88442,ExPsyLing2022_Class1,26,24198,28,animal,yes,1024
93,93,854,854,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,28,0,0,0,28,28,0,0,28,28,28,0,0,0,0,28,28,0,0,28,28,28,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,5,osweb,1.4.11,1,horse,268,,,0,a,,space,space,space,space,a,574,,16537,3790,1621,6736,574,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,horse,90375,292,292,292,,89126,279,89656,90308,64062,292,16835,20634,36333,90409,90991,292,90343,90409,ExPsyLing2022_Class1,27,24772,29,animal,yes,1024
90,90,849,849,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,0,0,a,29,0,0,0,29,29,0,0,29,29,29,0,0,0,0,29,29,0,0,29,29,29,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,4,osweb,1.4.11,1,imkn,268,,,0,f,,space,space,space,space,f,706,,16537,3790,1621,6736,706,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,mink,92258,292,292,292,,90992,279,91522,92175,64062,292,16835,20634,36333,92291,93008,292,92225,92291,ExPsyLing2022_Class1,27,25478,30,animal,yes,1024
90,90,845,845,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,30,0,0,0,30,30,0,0,30,30,30,0,0,0,0,30,30,0,0,30,30,30,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,7,osweb,1.4.11,1,louaffb,268,,,0,a,,space,space,space,space,a,722,,16537,3790,1621,6736,722,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,buffalo,94258,292,292,292,,90992,279,93537,94191,93008,292,16835,20634,36333,94292,95024,292,94225,94292,ExPsyLing2022_Class1,28,26200,31,animal,yes,1024
91,91,841,841,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,a,31,0,0,0,31,31,0,0,31,31,31,0,0,0,0,31,31,0,0,31,31,31,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,7,osweb,1.4.11,1,rgolial,268,,,0,a,,space,space,space,space,a,712,,16537,3790,1621,6736,712,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,gorilla,96274,292,292,292,,95024,279,95554,96208,93008,292,16835,20634,36333,96309,97024,292,96241,96309,ExPsyLing2022_Class1,29,26912,32,animal,yes,1024
91,91,842,842,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,fully-scrambled,uniform,1,1,f,32,0,0,0,32,32,0,0,32,32,32,0,0,0,0,32,32,0,0,32,32,32,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,8,osweb,1.4.11,1,genlgtpa,268,,,0,f,,space,space,space,space,f,885,,16537,3790,1621,6736,885,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,eggplant,98274,292,292,292,,97025,279,97555,98207,93008,292,16835,20634,36333,98307,99206,292,98240,98307,ExPsyLing2022_Class1,30,27797,33,fruit_veg,yes,1024
91,91,837,837,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,33,0,0,0,33,33,0,0,33,33,33,0,0,0,0,33,33,0,0,33,33,33,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,7,osweb,1.4.11,1,penguin,268,,,0,a,,space,space,space,space,a,668,,16537,3790,1621,6736,668,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,penguin,100474,292,292,292,,99207,279,99743,100406,93008,292,16835,20634,36333,100523,101206,292,100442,100523,ExPsyLing2022_Class1,31,28465,34,animal,yes,1024
91,91,839,839,black,no,block2,2,Mozilla,Netscape,"5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36",psycho,psycho,psycho,0,identical,uniform,1,1,a,34,0,0,0,34,34,0,0,34,34,34,0,0,0,0,34,34,0,0,34,34,34,01-11-22,01-11-22,09:16:26,Thu Dec 01 2022 09:16:26 GMT+0200 (Eastern European Standard Time),The main experiment item,yes,0,0,/Users/ethan/Documents/GitHub/OpenSesame/Class1,0,0,0,no,mono,no,18,no,white,no,no,768,976,3.6.1,psycho,psycho,8,osweb,1.4.11,1,seahorse,268,,,0,a,,space,space,space,space,a,888,,16537,3790,1621,6736,888,2,psycho,690,1280,24,720,24,0,0,1280,1669879000310,1024,2,48000,-16,experiment,0,even,Win32,seahorse,102490,292,292,292,,101207,279,101742,102407,93008,292,16835,20634,36333,102523,103423,292,102456,102523,ExPsyLing2022_Class1,32,29353,35,animal,yes,1024
